time,participant,order,category
0:02:48,participant22,2,0
0:02:54,participant22,2,0
0:03:23,participant22,2,0
0:03:26,participant22,2,0
0:03:31,participant22,2,0
0:03:46,participant22,2,1
0:03:57,participant22,2,0
0:04:05,participant22,2,0
0:04:17,participant22,2,0
0:04:21,participant22,2,0
0:05:07,participant22,2,0
0:05:24,participant22,2,0
0:05:27,participant22,2,0
0:05:29,participant22,2,0
0:05:33,participant22,2,0
0:05:37,participant22,2,0
0:05:45,participant22,2,0
0:05:48,participant22,2,0
0:05:52,participant22,2,0
0:05:53,participant22,2,0
0:05:55,participant22,2,0
0:05:57,participant22,2,0
0:06:00,participant22,2,0
0:06:15,participant22,2,0
0:06:25,participant22,2,0
0:06:27,participant22,2,0
0:06:37,participant22,2,0
0:06:47,participant22,2,0
0:06:47,participant22,2,0
0:07:15,participant22,2,0
0:07:34,participant22,2,0
0:07:36,participant22,2,0
0:07:39,participant22,2,0
0:07:43,participant22,2,0
0:07:44,participant22,2,0
0:07:47,participant22,2,0
0:07:57,participant22,2,0
0:08:05,participant22,2,0
0:08:07,participant22,2,0
0:09:15,participant22,2,0
0:09:38,participant22,2,0
0:00:00,participant23,1,0
0:00:03,participant23,1,0
0:00:05,participant23,1,0
0:00:08,participant23,1,0
0:00:10,participant23,1,0
0:00:12,participant23,1,0
0:00:15,participant23,1,0
0:00:18,participant23,1,0
0:00:20,participant23,1,0
0:00:22,participant23,1,0
0:00:23,participant23,1,0
0:00:25,participant23,1,0
0:00:28,participant23,1,0
0:00:29,participant23,1,0
0:00:30,participant23,1,0
0:00:31,participant23,1,0
0:00:33,participant23,1,0
0:00:34,participant23,1,0
0:00:37,participant23,1,0
0:00:39,participant23,1,0
0:00:41,participant23,1,0
0:00:42,participant23,1,0
0:00:44,participant23,1,0
0:00:48,participant23,1,0
0:00:53,participant23,1,0
0:00:58,participant23,1,0
0:00:58,participant23,1,0
0:01:01,participant23,1,0
0:01:04,participant23,1,0
0:01:06,participant23,1,0
0:01:09,participant23,1,0
0:01:11,participant23,1,0
0:01:13,participant23,1,0
0:01:15,participant23,1,0
0:01:17,participant23,1,0
0:01:19,participant23,1,0
0:01:20,participant23,1,0
0:01:22,participant23,1,0
0:01:24,participant23,1,0
0:01:26,participant23,1,0
0:01:29,participant23,1,0
0:01:31,participant23,1,0
0:01:34,participant23,1,0
0:01:36,participant23,1,0
0:01:40,participant23,1,0
0:01:41,participant23,1,0
0:01:45,participant23,1,0
0:01:50,participant23,1,0
0:01:53,participant23,1,0
0:02:04,participant23,1,0
0:02:05,participant23,1,0
0:02:06,participant23,1,0
0:02:08,participant23,1,0
0:02:12,participant23,1,0
0:02:16,participant23,1,0
0:02:22,participant23,1,0
0:02:24,participant23,1,0
0:02:28,participant23,1,0
0:02:29,participant23,1,0
0:02:32,participant23,1,0
0:02:39,participant23,1,0
0:02:41,participant23,1,0
0:02:45,participant23,1,1
0:02:48,participant23,1,1
0:02:54,participant23,1,0
0:03:00,participant23,1,0
0:03:02,participant23,1,0
0:03:13,participant23,1,0
0:03:18,participant23,1,0
0:03:21,participant23,1,0
0:03:23,participant23,1,0
0:03:25,participant23,1,0
0:03:28,participant23,1,0
0:03:34,participant23,1,0
0:03:46,participant23,1,0
0:03:48,participant23,1,0
0:03:50,participant23,1,0
0:03:51,participant23,1,0
0:03:52,participant23,1,0
0:03:54,participant23,1,0
0:03:56,participant23,1,0
0:03:57,participant23,1,0
0:03:59,participant23,1,0
0:04:00,participant23,1,0
0:04:02,participant23,1,0
0:04:06,participant23,1,0
0:04:08,participant23,1,0
0:04:10,participant23,1,0
0:04:11,participant23,1,0
0:04:14,participant23,1,0
0:04:16,participant23,1,0
0:04:20,participant23,1,0
0:04:22,participant23,1,0
0:04:24,participant23,1,0
0:04:26,participant23,1,0
0:04:28,participant23,1,0
0:04:28,participant23,1,0
0:04:30,participant23,1,0
0:04:35,participant23,1,0
0:04:37,participant23,1,0
0:04:43,participant23,1,0
0:04:51,participant23,1,0
0:04:54,participant23,1,0
0:04:57,participant23,1,0
0:04:59,participant23,1,0
0:05:00,participant23,1,0
0:05:05,participant23,1,0
0:05:13,participant23,1,0
0:05:17,participant23,1,0
0:05:25,participant23,1,0
0:05:27,participant23,1,0
0:05:28,participant23,1,0
0:05:31,participant23,1,0
0:05:33,participant23,1,0
0:05:33,participant23,1,0
0:05:34,participant23,1,0
0:05:37,participant23,1,0
0:05:37,participant23,1,0
0:05:40,participant23,1,0
0:05:42,participant23,1,0
0:05:42,participant23,1,0
0:05:44,participant23,1,0
0:05:47,participant23,1,0
0:05:49,participant23,1,0
0:05:52,participant23,1,0
0:05:56,participant23,1,0
0:05:58,participant23,1,0
0:06:02,participant23,1,0
0:06:04,participant23,1,0
0:06:06,participant23,1,0
0:06:10,participant23,1,0
0:06:11,participant23,1,0
0:06:13,participant23,1,0
0:06:18,participant23,1,0
0:06:19,participant23,1,0
0:06:27,participant23,1,0
0:06:28,participant23,1,0
0:06:29,participant23,1,0
0:06:30,participant23,1,0
0:06:33,participant23,1,0
0:06:37,participant23,1,0
0:06:38,participant23,1,0
0:06:39,participant23,1,0
0:06:47,participant23,1,0
0:06:50,participant23,1,0
0:06:52,participant23,1,0
0:06:56,participant23,1,0
0:06:56,participant23,1,0
0:06:58,participant23,1,0
0:07:02,participant23,1,0
0:07:05,participant23,1,0
0:07:10,participant23,1,0
0:07:12,participant23,1,0
0:07:15,participant23,1,0
0:07:16,participant23,1,0
0:07:16,participant23,1,0
0:07:19,participant23,1,0
0:07:22,participant23,1,0
0:07:23,participant23,1,0
0:07:26,participant23,1,0
0:07:29,participant23,1,0
0:07:32,participant23,1,0
0:07:33,participant23,1,0
0:07:36,participant23,1,0
0:07:36,participant23,1,0
0:07:38,participant23,1,0
0:07:42,participant23,1,0
0:07:46,participant23,1,0
0:07:47,participant23,1,0
0:07:50,participant23,1,0
0:07:51,participant23,1,0
0:07:53,participant23,1,0
0:07:54,participant23,1,0
0:08:04,participant23,1,0
0:08:06,participant23,1,0
0:08:09,participant23,1,0
0:08:12,participant23,1,0
0:08:14,participant23,1,0
0:08:15,participant23,1,0
0:08:19,participant23,1,0
0:08:22,participant23,1,0
0:08:22,participant23,1,0
0:08:25,participant23,1,0
0:08:27,participant23,1,0
0:08:35,participant23,1,0
0:08:37,participant23,1,0
0:08:42,participant23,1,0
0:08:43,participant23,1,0
0:08:45,participant23,1,0
0:08:47,participant23,1,0
0:08:48,participant23,1,0
0:08:49,participant23,1,0
0:08:53,participant23,1,0
0:08:56,participant23,1,0
0:08:59,participant23,1,0
0:09:09,participant23,1,0
0:09:12,participant23,1,0
0:09:16,participant23,1,0
0:09:17,participant23,1,0
0:09:20,participant23,1,0
0:09:23,participant23,1,0
0:09:24,participant23,1,0
0:09:29,participant23,1,0
0:09:36,participant23,1,0
0:09:38,participant23,1,0
0:09:40,participant23,1,0
0:09:46,participant23,1,1
0:09:48,participant23,1,0
0:09:52,participant23,1,0
0:09:55,participant23,1,0
0:09:57,participant23,1,0
0:10:00,participant23,1,0
0:00:00,participant23,2,0
0:00:01,participant23,2,0
0:00:03,participant23,2,0
0:00:06,participant23,2,0
0:00:09,participant23,2,0
0:00:11,participant23,2,0
0:00:12,participant23,2,0
0:00:14,participant23,2,0
0:00:15,participant23,2,0
0:00:20,participant23,2,0
0:00:22,participant23,2,0
0:00:26,participant23,2,0
0:00:30,participant23,2,0
0:00:31,participant23,2,0
0:00:31,participant23,2,0
0:00:33,participant23,2,0
0:00:35,participant23,2,0
0:00:46,participant23,2,0
0:00:47,participant23,2,0
0:01:09,participant23,2,0
0:01:12,participant23,2,1
0:01:15,participant23,2,0
0:01:18,participant23,2,0
0:01:21,participant23,2,0
0:01:28,participant23,2,0
0:01:31,participant23,2,0
0:01:32,participant23,2,0
0:01:34,participant23,2,0
0:01:38,participant23,2,0
0:01:38,participant23,2,0
0:01:39,participant23,2,0
0:01:42,participant23,2,0
0:01:44,participant23,2,0
0:01:47,participant23,2,0
0:01:49,participant23,2,0
0:01:51,participant23,2,0
0:01:55,participant23,2,0
0:01:59,participant23,2,0
0:01:59,participant23,2,0
0:02:01,participant23,2,0
0:02:03,participant23,2,0
0:02:08,participant23,2,0
0:02:11,participant23,2,0
0:02:13,participant23,2,0
0:02:13,participant23,2,0
0:02:15,participant23,2,0
0:02:16,participant23,2,0
0:02:18,participant23,2,0
0:02:19,participant23,2,0
0:02:27,participant23,2,0
0:02:29,participant23,2,0
0:02:32,participant23,2,0
0:02:34,participant23,2,0
0:02:35,participant23,2,0
0:02:36,participant23,2,0
0:02:44,participant23,2,0
0:02:49,participant23,2,0
0:02:51,participant23,2,0
0:02:53,participant23,2,0
0:02:54,participant23,2,0
0:02:55,participant23,2,0
0:02:56,participant23,2,0
0:02:59,participant23,2,0
0:03:00,participant23,2,0
0:03:01,participant23,2,0
0:03:03,participant23,2,0
0:03:05,participant23,2,0
0:03:08,participant23,2,0
0:03:10,participant23,2,0
0:03:11,participant23,2,0
0:03:14,participant23,2,0
0:03:15,participant23,2,0
0:03:17,participant23,2,0
0:03:19,participant23,2,0
0:03:22,participant23,2,0
0:03:24,participant23,2,0
0:03:25,participant23,2,0
0:03:28,participant23,2,0
0:03:29,participant23,2,0
0:03:30,participant23,2,0
0:03:32,participant23,2,0
0:03:35,participant23,2,0
0:03:37,participant23,2,0
0:03:39,participant23,2,0
0:03:41,participant23,2,0
0:03:43,participant23,2,0
0:03:44,participant23,2,0
0:03:45,participant23,2,0
0:03:47,participant23,2,0
0:03:49,participant23,2,0
0:03:51,participant23,2,0
0:03:52,participant23,2,1
0:03:55,participant23,2,0
0:03:57,participant23,2,0
0:03:59,participant23,2,0
0:04:00,participant23,2,0
0:04:02,participant23,2,0
0:04:03,participant23,2,0
0:04:05,participant23,2,0
0:04:07,participant23,2,0
0:04:10,participant23,2,0
0:04:10,participant23,2,0
0:04:17,participant23,2,0
0:04:20,participant23,2,0
0:04:21,participant23,2,0
0:04:26,participant23,2,0
0:04:36,participant23,2,0
0:04:37,participant23,2,0
0:04:40,participant23,2,0
0:04:43,participant23,2,0
0:04:44,participant23,2,0
0:04:47,participant23,2,0
0:04:51,participant23,2,0
0:04:54,participant23,2,0
0:04:55,participant23,2,0
0:04:57,participant23,2,0
0:04:58,participant23,2,0
0:05:02,participant23,2,0
0:05:04,participant23,2,0
0:05:06,participant23,2,0
0:05:09,participant23,2,0
0:05:12,participant23,2,0
0:05:13,participant23,2,0
0:05:17,participant23,2,0
0:05:17,participant23,2,0
0:05:18,participant23,2,0
0:05:21,participant23,2,0
0:05:24,participant23,2,0
0:05:31,participant23,2,0
0:05:31,participant23,2,0
0:05:33,participant23,2,0
0:05:34,participant23,2,0
0:05:35,participant23,2,0
0:05:37,participant23,2,0
0:05:40,participant23,2,0
0:05:42,participant23,2,0
0:05:43,participant23,2,0
0:05:45,participant23,2,1
0:05:45,participant23,2,1
0:05:49,participant23,2,1
0:05:50,participant23,2,0
0:05:51,participant23,2,0
0:05:55,participant23,2,0
0:05:59,participant23,2,0
0:06:01,participant23,2,0
0:06:03,participant23,2,0
0:06:08,participant23,2,0
0:06:09,participant23,2,0
0:06:11,participant23,2,0
0:06:20,participant23,2,0
0:06:22,participant23,2,0
0:06:25,participant23,2,0
0:06:26,participant23,2,0
0:06:31,participant23,2,0
0:06:32,participant23,2,0
0:06:34,participant23,2,0
0:06:34,participant23,2,0
0:06:36,participant23,2,0
0:06:38,participant23,2,0
0:06:40,participant23,2,0
0:06:41,participant23,2,0
0:06:43,participant23,2,0
0:06:44,participant23,2,0
0:06:45,participant23,2,0
0:06:47,participant23,2,0
0:06:49,participant23,2,0
0:06:50,participant23,2,0
0:06:52,participant23,2,0
0:06:56,participant23,2,0
0:06:58,participant23,2,0
0:07:00,participant23,2,0
0:07:02,participant23,2,0
0:07:05,participant23,2,0
0:07:06,participant23,2,0
0:07:08,participant23,2,0
0:07:09,participant23,2,0
0:07:13,participant23,2,0
0:07:14,participant23,2,0
0:07:15,participant23,2,0
0:07:17,participant23,2,0
0:07:19,participant23,2,0
0:07:21,participant23,2,0
0:07:23,participant23,2,0
0:07:25,participant23,2,0
0:07:27,participant23,2,0
0:07:30,participant23,2,0
0:07:32,participant23,2,0
0:07:32,participant23,2,0
0:07:33,participant23,2,0
0:07:35,participant23,2,0
0:07:37,participant23,2,0
0:07:41,participant23,2,0
0:07:44,participant23,2,0
0:07:47,participant23,2,0
0:07:48,participant23,2,0
0:07:50,participant23,2,0
0:07:52,participant23,2,0
0:07:53,participant23,2,0
0:07:55,participant23,2,0
0:07:58,participant23,2,0
0:08:02,participant23,2,0
0:08:05,participant23,2,0
0:08:08,participant23,2,0
0:08:11,participant23,2,0
0:08:11,participant23,2,0
0:08:13,participant23,2,0
0:08:16,participant23,2,0
0:08:18,participant23,2,0
0:08:20,participant23,2,0
0:08:23,participant23,2,0
0:08:25,participant23,2,0
0:08:29,participant23,2,0
0:08:34,participant23,2,0
0:08:36,participant23,2,0
0:08:40,participant23,2,0
0:08:47,participant23,2,0
0:08:48,participant23,2,0
0:08:50,participant23,2,0
0:08:53,participant23,2,0
0:08:55,participant23,2,0
0:08:55,participant23,2,0
0:08:57,participant23,2,0
0:08:57,participant23,2,0
0:08:58,participant23,2,0
0:09:00,participant23,2,0
0:09:03,participant23,2,0
0:09:06,participant23,2,0
0:09:07,participant23,2,0
0:09:09,participant23,2,0
0:09:11,participant23,2,0
0:09:13,participant23,2,0
0:09:15,participant23,2,0
0:09:16,participant23,2,0
0:09:19,participant23,2,0
0:09:23,participant23,2,0
0:09:25,participant23,2,0
0:09:29,participant23,2,0
0:09:34,participant23,2,0
0:09:35,participant23,2,0
0:09:37,participant23,2,0
0:09:42,participant23,2,0
0:09:46,participant23,2,0
0:09:48,participant23,2,0
0:09:49,participant23,2,0
0:09:50,participant23,2,0
0:09:56,participant23,2,1
0:00:00,participant24,1,0
0:00:03,participant24,1,0
0:00:04,participant24,1,0
0:00:08,participant24,1,0
0:00:10,participant24,1,0
0:00:13,participant24,1,0
0:00:14,participant24,1,0
0:00:17,participant24,1,0
0:00:20,participant24,1,0
0:00:21,participant24,1,0
0:00:25,participant24,1,0
0:00:26,participant24,1,0
0:00:27,participant24,1,0
0:00:31,participant24,1,0
0:00:33,participant24,1,0
0:00:35,participant24,1,0
0:00:37,participant24,1,0
0:00:38,participant24,1,0
0:00:42,participant24,1,0
0:00:44,participant24,1,0
0:00:54,participant24,1,0
0:00:58,participant24,1,0
0:00:59,participant24,1,0
0:01:02,participant24,1,0
0:01:04,participant24,1,0
0:01:11,participant24,1,0
0:01:14,participant24,1,0
0:01:17,participant24,1,0
0:01:19,participant24,1,0
0:01:21,participant24,1,0
0:01:26,participant24,1,0
0:01:30,participant24,1,0
0:01:33,participant24,1,0
0:01:36,participant24,1,0
0:01:45,participant24,1,0
0:01:59,participant24,1,0
0:02:01,participant24,1,0
0:02:02,participant24,1,0
0:02:03,participant24,1,0
0:02:07,participant24,1,0
0:02:08,participant24,1,0
0:02:10,participant24,1,0
0:02:13,participant24,1,0
0:02:16,participant24,1,1
0:02:18,participant24,1,0
0:02:21,participant24,1,0
0:02:28,participant24,1,0
0:02:31,participant24,1,1
0:02:34,participant24,1,0
0:02:36,participant24,1,0
0:02:38,participant24,1,0
0:02:41,participant24,1,0
0:02:45,participant24,1,0
0:02:47,participant24,1,0
0:02:49,participant24,1,0
0:02:52,participant24,1,0
0:02:55,participant24,1,0
0:02:58,participant24,1,0
0:02:59,participant24,1,0
0:03:00,participant24,1,0
0:03:04,participant24,1,0
0:03:17,participant24,1,1
0:03:25,participant24,1,0
0:03:31,participant24,1,0
0:03:33,participant24,1,1
0:03:39,participant24,1,1
0:03:40,participant24,1,0
0:03:44,participant24,1,0
0:03:45,participant24,1,0
0:03:50,participant24,1,0
0:03:52,participant24,1,0
0:03:57,participant24,1,0
0:03:58,participant24,1,0
0:04:02,participant24,1,0
0:04:05,participant24,1,0
0:04:08,participant24,1,0
0:04:09,participant24,1,0
0:04:15,participant24,1,0
0:04:18,participant24,1,0
0:04:22,participant24,1,0
0:04:28,participant24,1,0
0:04:39,participant24,1,0
0:04:42,participant24,1,0
0:04:48,participant24,1,0
0:04:48,participant24,1,1
0:04:50,participant24,1,0
0:04:51,participant24,1,0
0:04:56,participant24,1,0
0:04:57,participant24,1,0
0:05:05,participant24,1,0
0:05:10,participant24,1,0
0:05:15,participant24,1,0
0:05:17,participant24,1,0
0:05:22,participant24,1,1
0:05:29,participant24,1,0
0:05:32,participant24,1,0
0:05:33,participant24,1,1
0:05:37,participant24,1,0
0:05:39,participant24,1,0
0:05:40,participant24,1,0
0:05:43,participant24,1,0
0:05:51,participant24,1,0
0:05:53,participant24,1,0
0:05:53,participant24,1,0
0:05:56,participant24,1,0
0:05:57,participant24,1,0
0:06:01,participant24,1,0
0:06:05,participant24,1,0
0:06:06,participant24,1,1
0:06:08,participant24,1,0
0:06:11,participant24,1,0
0:06:11,participant24,1,1
0:06:13,participant24,1,0
0:06:16,participant24,1,0
0:06:19,participant24,1,0
0:06:25,participant24,1,0
0:06:27,participant24,1,0
0:06:28,participant24,1,0
0:06:33,participant24,1,0
0:06:34,participant24,1,0
0:06:39,participant24,1,0
0:06:46,participant24,1,0
0:06:48,participant24,1,0
0:06:57,participant24,1,1
0:07:05,participant24,1,1
0:07:08,participant24,1,0
0:07:15,participant24,1,0
0:07:18,participant24,1,0
0:07:20,participant24,1,0
0:07:22,participant24,1,0
0:07:25,participant24,1,0
0:07:40,participant24,1,0
0:08:01,participant24,1,0
0:08:07,participant24,1,0
0:08:10,participant24,1,0
0:08:13,participant24,1,0
0:08:19,participant24,1,0
0:08:21,participant24,1,0
0:08:22,participant24,1,0
0:08:25,participant24,1,0
0:08:28,participant24,1,0
0:08:51,participant24,1,1
0:08:53,participant24,1,0
0:09:02,participant24,1,0
0:09:03,participant24,1,1
0:09:09,participant24,1,0
0:09:15,participant24,1,1
0:09:16,participant24,1,0
0:09:17,participant24,1,0
0:09:20,participant24,1,0
0:09:22,participant24,1,0
0:09:29,participant24,1,0
0:09:32,participant24,1,0
0:09:35,participant24,1,0
0:09:36,participant24,1,0
0:09:37,participant24,1,0
0:09:40,participant24,1,0
0:09:42,participant24,1,0
0:09:44,participant24,1,0
0:09:45,participant24,1,0
0:09:47,participant24,1,0
0:09:51,participant24,1,0
0:09:53,participant24,1,0
0:09:55,participant24,1,0
0:09:55,participant24,1,1
0:00:03,participant24,2,1
0:00:06,participant24,2,0
0:00:07,participant24,2,0
0:00:13,participant24,2,0
0:00:17,participant24,2,0
0:00:20,participant24,2,0
0:00:23,participant24,2,0
0:00:27,participant24,2,1
0:00:31,participant24,2,0
0:00:41,participant24,2,0
0:00:43,participant24,2,1
0:00:46,participant24,2,0
0:00:59,participant24,2,1
0:01:11,participant24,2,0
0:01:30,participant24,2,0
0:01:34,participant24,2,0
0:01:35,participant24,2,0
0:01:37,participant24,2,0
0:01:43,participant24,2,0
0:01:53,participant24,2,0
0:01:55,participant24,2,0
0:01:56,participant24,2,0
0:01:57,participant24,2,0
0:01:59,participant24,2,0
0:02:00,participant24,2,0
0:02:02,participant24,2,0
0:02:08,participant24,2,0
0:02:19,participant24,2,0
0:02:23,participant24,2,0
0:02:26,participant24,2,0
0:02:50,participant24,2,0
0:02:55,participant24,2,0
0:02:56,participant24,2,0
0:03:07,participant24,2,1
0:03:19,participant24,2,0
0:03:22,participant24,2,0
0:03:26,participant24,2,0
0:03:27,participant24,2,0
0:03:29,participant24,2,0
0:03:32,participant24,2,0
0:03:36,participant24,2,0
0:03:38,participant24,2,0
0:03:40,participant24,2,0
0:03:43,participant24,2,0
0:03:46,participant24,2,0
0:03:48,participant24,2,1
0:03:49,participant24,2,0
0:03:51,participant24,2,0
0:03:54,participant24,2,0
0:03:58,participant24,2,0
0:03:59,participant24,2,0
0:04:01,participant24,2,0
0:04:02,participant24,2,0
0:04:04,participant24,2,0
0:04:07,participant24,2,0
0:04:11,participant24,2,0
0:04:12,participant24,2,0
0:04:16,participant24,2,0
0:04:18,participant24,2,0
0:04:20,participant24,2,0
0:04:25,participant24,2,0
0:04:30,participant24,2,0
0:04:34,participant24,2,0
0:04:38,participant24,2,0
0:04:40,participant24,2,0
0:04:42,participant24,2,0
0:04:43,participant24,2,0
0:04:45,participant24,2,0
0:04:47,participant24,2,0
0:04:49,participant24,2,0
0:04:53,participant24,2,0
0:04:57,participant24,2,0
0:04:59,participant24,2,0
0:05:01,participant24,2,0
0:05:03,participant24,2,0
0:05:04,participant24,2,0
0:05:06,participant24,2,0
0:05:06,participant24,2,0
0:05:08,participant24,2,0
0:05:11,participant24,2,0
0:05:13,participant24,2,0
0:05:17,participant24,2,0
0:05:19,participant24,2,0
0:05:24,participant24,2,0
0:05:30,participant24,2,0
0:05:31,participant24,2,0
0:05:33,participant24,2,0
0:05:33,participant24,2,0
0:05:35,participant24,2,0
0:05:40,participant24,2,0
0:05:44,participant24,2,0
0:05:47,participant24,2,0
0:05:48,participant24,2,0
0:05:51,participant24,2,0
0:05:52,participant24,2,0
0:05:55,participant24,2,0
0:05:56,participant24,2,0
0:06:00,participant24,2,0
0:06:02,participant24,2,0
0:06:06,participant24,2,0
0:06:08,participant24,2,0
0:06:10,participant24,2,0
0:06:12,participant24,2,0
0:06:16,participant24,2,0
0:06:21,participant24,2,0
0:06:26,participant24,2,0
0:06:37,participant24,2,0
0:06:39,participant24,2,0
0:06:40,participant24,2,0
0:06:49,participant24,2,0
0:06:52,participant24,2,0
0:06:59,participant24,2,0
0:07:10,participant24,2,0
0:07:12,participant24,2,0
0:07:14,participant24,2,0
0:07:16,participant24,2,0
0:07:20,participant24,2,0
0:07:30,participant24,2,0
0:07:35,participant24,2,0
0:07:39,participant24,2,0
0:07:49,participant24,2,0
0:07:51,participant24,2,0
0:07:53,participant24,2,0
0:07:54,participant24,2,0
0:07:56,participant24,2,0
0:07:57,participant24,2,0
0:08:00,participant24,2,0
0:08:01,participant24,2,0
0:08:04,participant24,2,0
0:08:13,participant24,2,0
0:08:23,participant24,2,0
0:08:31,participant24,2,0
0:08:34,participant24,2,0
0:08:39,participant24,2,0
0:08:45,participant24,2,0
0:08:49,participant24,2,0
0:08:54,participant24,2,0
0:08:56,participant24,2,0
0:09:01,participant24,2,0
0:09:02,participant24,2,0
0:09:04,participant24,2,0
0:09:06,participant24,2,0
0:09:11,participant24,2,0
0:09:22,participant24,2,0
0:09:27,participant24,2,1
0:09:28,participant24,2,1
0:09:30,participant24,2,0
0:09:31,participant24,2,0
0:09:33,participant24,2,0
0:09:36,participant24,2,0
0:09:39,participant24,2,0
0:09:41,participant24,2,0
0:09:42,participant24,2,0
0:09:43,participant24,2,0
0:09:45,participant24,2,0
0:09:50,participant24,2,0
0:09:54,participant24,2,1
0:09:56,participant24,2,0
0:09:57,participant24,2,0
0:09:57,participant24,2,0
0:00:00,participant25,1,0
0:00:02,participant25,1,0
0:00:03,participant25,1,0
0:00:04,participant25,1,0
0:00:07,participant25,1,0
0:00:08,participant25,1,0
0:00:10,participant25,1,0
0:00:11,participant25,1,0
0:00:12,participant25,1,0
0:00:15,participant25,1,0
0:00:16,participant25,1,0
0:00:18,participant25,1,0
0:00:19,participant25,1,0
0:00:22,participant25,1,0
0:00:23,participant25,1,0
0:00:24,participant25,1,0
0:00:29,participant25,1,0
0:00:30,participant25,1,0
0:00:32,participant25,1,0
0:00:34,participant25,1,0
0:00:38,participant25,1,0
0:00:41,participant25,1,0
0:00:44,participant25,1,0
0:00:46,participant25,1,0
0:00:47,participant25,1,0
0:00:49,participant25,1,0
0:00:51,participant25,1,0
0:00:53,participant25,1,0
0:00:55,participant25,1,0
0:00:57,participant25,1,0
0:00:59,participant25,1,0
0:01:02,participant25,1,0
0:01:02,participant25,1,0
0:01:03,participant25,1,0
0:01:07,participant25,1,0
0:01:11,participant25,1,0
0:01:13,participant25,1,0
0:01:15,participant25,1,0
0:01:16,participant25,1,0
0:01:17,participant25,1,0
0:01:18,participant25,1,0
0:01:21,participant25,1,0
0:01:25,participant25,1,0
0:01:28,participant25,1,0
0:01:31,participant25,1,0
0:01:35,participant25,1,0
0:01:38,participant25,1,0
0:01:41,participant25,1,0
0:01:43,participant25,1,0
0:01:44,participant25,1,0
0:01:50,participant25,1,0
0:01:51,participant25,1,0
0:01:54,participant25,1,0
0:01:56,participant25,1,0
0:01:58,participant25,1,0
0:01:59,participant25,1,0
0:02:02,participant25,1,0
0:02:07,participant25,1,0
0:02:09,participant25,1,0
0:02:10,participant25,1,0
0:02:12,participant25,1,1
0:02:14,participant25,1,0
0:02:15,participant25,1,0
0:02:17,participant25,1,0
0:02:18,participant25,1,0
0:02:19,participant25,1,0
0:02:22,participant25,1,0
0:02:23,participant25,1,0
0:02:23,participant25,1,0
0:02:25,participant25,1,0
0:02:29,participant25,1,0
0:02:31,participant25,1,0
0:02:36,participant25,1,1
0:02:40,participant25,1,0
0:02:42,participant25,1,0
0:02:47,participant25,1,0
0:02:49,participant25,1,0
0:02:50,participant25,1,0
0:02:52,participant25,1,0
0:02:53,participant25,1,0
0:02:54,participant25,1,0
0:02:56,participant25,1,0
0:02:57,participant25,1,0
0:02:59,participant25,1,0
0:03:02,participant25,1,0
0:03:05,participant25,1,0
0:03:07,participant25,1,0
0:03:11,participant25,1,0
0:03:12,participant25,1,0
0:03:13,participant25,1,0
0:03:15,participant25,1,0
0:03:18,participant25,1,0
0:03:21,participant25,1,0
0:03:22,participant25,1,0
0:03:24,participant25,1,0
0:03:26,participant25,1,0
0:03:28,participant25,1,0
0:03:30,participant25,1,0
0:03:32,participant25,1,0
0:03:33,participant25,1,1
0:03:34,participant25,1,0
0:03:40,participant25,1,0
0:03:41,participant25,1,0
0:03:42,participant25,1,0
0:03:45,participant25,1,0
0:03:46,participant25,1,0
0:03:47,participant25,1,0
0:03:48,participant25,1,1
0:03:49,participant25,1,0
0:03:54,participant25,1,1
0:03:56,participant25,1,0
0:03:57,participant25,1,0
0:03:57,participant25,1,0
0:04:00,participant25,1,0
0:04:02,participant25,1,0
0:04:08,participant25,1,0
0:04:09,participant25,1,0
0:04:11,participant25,1,0
0:04:12,participant25,1,0
0:04:14,participant25,1,0
0:04:16,participant25,1,0
0:04:18,participant25,1,0
0:04:22,participant25,1,0
0:04:27,participant25,1,0
0:04:30,participant25,1,0
0:04:31,participant25,1,0
0:04:35,participant25,1,0
0:04:37,participant25,1,0
0:04:38,participant25,1,0
0:04:42,participant25,1,0
0:04:45,participant25,1,0
0:04:47,participant25,1,0
0:04:48,participant25,1,0
0:04:50,participant25,1,0
0:04:55,participant25,1,0
0:04:58,participant25,1,1
0:05:01,participant25,1,0
0:05:02,participant25,1,0
0:05:03,participant25,1,0
0:05:06,participant25,1,0
0:05:07,participant25,1,0
0:05:12,participant25,1,0
0:05:13,participant25,1,0
0:05:15,participant25,1,0
0:05:16,participant25,1,0
0:05:24,participant25,1,0
0:05:27,participant25,1,1
0:05:31,participant25,1,0
0:05:32,participant25,1,1
0:05:36,participant25,1,0
0:05:36,participant25,1,0
0:05:38,participant25,1,0
0:05:38,participant25,1,0
0:05:40,participant25,1,0
0:05:40,participant25,1,0
0:05:42,participant25,1,0
0:05:45,participant25,1,0
0:05:45,participant25,1,0
0:05:48,participant25,1,0
0:05:50,participant25,1,0
0:05:52,participant25,1,0
0:05:54,participant25,1,0
0:05:56,participant25,1,0
0:05:58,participant25,1,0
0:05:59,participant25,1,0
0:06:01,participant25,1,0
0:06:03,participant25,1,0
0:06:05,participant25,1,0
0:06:10,participant25,1,0
0:06:14,participant25,1,0
0:06:15,participant25,1,0
0:06:17,participant25,1,0
0:06:23,participant25,1,0
0:06:25,participant25,1,0
0:06:25,participant25,1,0
